comparison_id,task,predictor,method,full_model_r2,demographics_ridge_r2,delta_r2,rank_in_cell,split,test_n
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,TabICL,0.6676541034142488,0.6565050017655221,0.011149101648726734,4.0,test,1532
cell-106,maximum_bilateral_grip_strength,hpp_curated_panel,TabDPT,0.6678217996289393,0.6565050017655221,0.011316797863417216,2.0,test,1532
cell-107,mean_ankle_pressure,fundus_automorph_features,Ridge,0.3377970720713428,0.24813673394324942,0.08966033812809338,4.0,test,1177
cell-107,mean_ankle_pressure,fundus_automorph_features,GBDT,0.32946084873415415,0.24813673394324942,0.08132411479090473,6.0,test,1177
cell-107,mean_ankle_pressure,fundus_automorph_features,RealMLP,0.33474400510899927,0.24813673394324942,0.08660727116574984,5.0,test,1177
cell-107,mean_ankle_pressure,fundus_automorph_features,TabSwift,0.33891342273747616,0.24813673394324942,0.09077668879422673,2.0,test,1177
cell-107,mean_ankle_pressure,fundus_automorph_features,TabICL,0.3409398880337471,0.24813673394324942,0.09280315409049766,1.0,test,1177
cell-107,mean_ankle_pressure,fundus_automorph_features,TabDPT,0.33848104343477414,0.24813673394324942,0.09034430949152472,3.0,test,1177
cell-108,mean_ankle_pressure,hpp_curated_panel,Ridge,0.24488787881521779,0.23324149416144968,0.011646384653768105,1.0,test,1308
cell-108,mean_ankle_pressure,hpp_curated_panel,GBDT,0.2227641315740363,0.23324149416144968,-0.010477362587413386,6.0,test,1308
cell-108,mean_ankle_pressure,hpp_curated_panel,RealMLP,0.2336406763721367,0.23324149416144968,0.0003991822106870213,5.0,test,1308
cell-108,mean_ankle_pressure,hpp_curated_panel,TabSwift,0.24440273962225134,0.23324149416144968,0.011161245460801661,2.0,test,1308
cell-108,mean_ankle_pressure,hpp_curated_panel,TabICL,0.240901023587753,0.23324149416144968,0.007659529426303324,4.0,test,1308
cell-108,mean_ankle_pressure,hpp_curated_panel,TabDPT,0.24194613639482143,0.23324149416144968,0.008704642233371751,3.0,test,1308
cell-109,mean_ankle_pressure,fundus_automorph_features,Ridge,0.2274450409171651,0.1586109991003507,0.0688340418168144,5.0,test,516
cell-109,mean_ankle_pressure,fundus_automorph_features,GBDT,0.21207493821576684,0.1586109991003507,0.05346393911541614,6.0,test,516
cell-109,mean_ankle_pressure,fundus_automorph_features,RealMLP,0.23067043102465146,0.1586109991003507,0.07205943192430075,4.0,test,516
cell-109,mean_ankle_pressure,fundus_automorph_features,TabSwift,0.24256033400334887,0.1586109991003507,0.08394933490299816,1.0,test,516
cell-109,mean_ankle_pressure,fundus_automorph_features,TabICL,0.23266423536980707,0.1586109991003507,0.07405323626945637,2.0,test,516
cell-109,mean_ankle_pressure,fundus_automorph_features,TabDPT,0.23259767817827426,0.1586109991003507,0.07398667907792356,3.0,test,516
cell-110,mean_ankle_pressure,hpp_curated_panel,Ridge,0.1894448616278478,0.20241395134841667,-0.012969089720568872,4.0,test,791
cell-110,mean_ankle_pressure,hpp_curated_panel,GBDT,0.18894498780575153,0.20241395134841667,-0.013468963542665136,5.0,test,791
cell-110,mean_ankle_pressure,hpp_curated_panel,RealMLP,0.19598122351356484,0.20241395134841667,-0.006432727834851826,2.0,test,791
cell-110,mean_ankle_pressure,hpp_curated_panel,TabSwift,0.19147968438147467,0.20241395134841667,-0.010934266966941997,3.0,test,791
cell-110,mean_ankle_pressure,hpp_curated_panel,TabICL,0.18420081241332742,0.20241395134841667,-0.018213138935089246,6.0,test,791
cell-110,mean_ankle_pressure,hpp_curated_panel,TabDPT,0.19722392687886525,0.20241395134841667,-0.005190024469551413,1.0,test,791
cell-111,minimum_bilateral_abi,fundus_automorph_features,Ridge,0.06613854552732135,0.06623269653030839,-9.415100298704182e-05,5.0,test,1177
cell-111,minimum_bilateral_abi,fundus_automorph_features,GBDT,0.06900747951744401,0.06623269653030839,0.0027747829871356267,1.0,test,1177
cell-111,minimum_bilateral_abi,fundus_automorph_features,RealMLP,0.06242938236975282,0.06623269653030839,-0.003803314160555571,6.0,test,1177
cell-111,minimum_bilateral_abi,fundus_automorph_features,TabSwift,0.06797749765312344,0.06623269653030839,0.001744801122815054,2.0,test,1177
cell-111,minimum_bilateral_abi,fundus_automorph_features,TabICL,0.06685023116522859,0.06623269653030839,0.0006175346349202027,4.0,test,1177
cell-111,minimum_bilateral_abi,fundus_automorph_features,TabDPT,0.06790086201874701,0.06623269653030839,0.0016681654884386221,3.0,test,1177
cell-112,minimum_bilateral_abi,hpp_curated_panel,Ridge,0.08296206694039199,0.07809530449642887,0.004866762443963113,4.0,test,1308
cell-112,minimum_bilateral_abi,hpp_curated_panel,GBDT,0.07582289529115016,0.07809530449642887,-0.0022724092052787137,6.0,test,1308
cell-112,minimum_bilateral_abi,hpp_curated_panel,RealMLP,0.08511638425023293,0.07809530449642887,0.00702107975380406,1.0,test,1308
cell-112,minimum_bilateral_abi,hpp_curated_panel,TabSwift,0.08106794448871624,0.07809530449642887,0.0029726399922873625,5.0,test,1308
cell-112,minimum_bilateral_abi,hpp_curated_panel,TabICL,0.08347784422942472,0.07809530449642887,0.00538253973299585,3.0,test,1308
cell-112,minimum_bilateral_abi,hpp_curated_panel,TabDPT,0.08509250849377004,0.07809530449642887,0.0069972039973411615,2.0,test,1308
cell-113,minimum_bilateral_abi,fundus_automorph_features,Ridge,0.039313806413153074,0.035301188153998964,0.00401261825915411,6.0,test,516
cell-113,minimum_bilateral_abi,fundus_automorph_features,GBDT,0.041561819830565394,0.035301188153998964,0.0062606316765664305,5.0,test,516
cell-113,minimum_bilateral_abi,fundus_automorph_features,RealMLP,0.051145288595080274,0.035301188153998964,0.01584410044108131,1.0,test,516
cell-113,minimum_bilateral_abi,fundus_automorph_features,TabSwift,0.04572545010708162,0.035301188153998964,0.010424261953082659,2.0,test,516
cell-113,minimum_bilateral_abi,fundus_automorph_features,TabICL,0.04339144482995927,0.035301188153998964,0.008090256675960306,4.0,test,516
cell-113,minimum_bilateral_abi,fundus_automorph_features,TabDPT,0.045158751756897875,0.035301188153998964,0.009857563602898911,3.0,test,516
cell-114,minimum_bilateral_abi,hpp_curated_panel,Ridge,0.042902640100722644,0.04649562423361664,-0.003592984132893995,6.0,test,791
cell-114,minimum_bilateral_abi,hpp_curated_panel,GBDT,0.04847107513322857,0.04649562423361664,0.00197545089961193,2.0,test,791
cell-114,minimum_bilateral_abi,hpp_curated_panel,RealMLP,0.04834083532756528,0.04649562423361664,0.00184521109394864,3.0,test,791
cell-114,minimum_bilateral_abi,hpp_curated_panel,TabSwift,0.04686744269131804,0.04649562423361664,0.00037181845770140054,4.0,test,791
cell-114,minimum_bilateral_abi,hpp_curated_panel,TabICL,0.04900032800704823,0.04649562423361664,0.0025047037734315936,1.0,test,791
cell-114,minimum_bilateral_abi,hpp_curated_panel,TabDPT,0.04646473855778155,0.04649562423361664,-3.088567583509061e-05,5.0,test,791
cell-115,non_hdl,cgm_iglu,Ridge,0.041469609490114245,0.05174334504642997,-0.010273735556315722,6.0,test,819
cell-115,non_hdl,cgm_iglu,GBDT,0.08148527843146136,0.05174334504642997,0.029741933385031394,4.0,test,819
cell-115,non_hdl,cgm_iglu,RealMLP,0.0971961232242764,0.05174334504642997,0.04545277817784643,2.0,test,819
cell-115,non_hdl,cgm_iglu,TabSwift,0.08733334955367411,0.05174334504642997,0.035590004507244144,3.0,test,819
cell-115,non_hdl,cgm_iglu,TabICL,0.07849433514836779,0.05174334504642997,0.02675099010193782,5.0,test,819
cell-115,non_hdl,cgm_iglu,TabDPT,0.10329693295758546,0.05174334504642997,0.051553587911155496,1.0,test,819
cell-116,non_hdl,cgm_iglu,Ridge,0.0021604608487090227,-0.01022519394745669,0.012385654796165713,1.0,test,166
cell-116,non_hdl,cgm_iglu,GBDT,-0.019772075701069314,-0.01022519394745669,-0.009546881753612624,6.0,test,166
cell-116,non_hdl,cgm_iglu,RealMLP,0.0008934436616679919,-0.01022519394745669,0.011118637609124682,3.0,test,166
cell-116,non_hdl,cgm_iglu,TabSwift,0.0009394965298636926,-0.01022519394745669,0.011164690477320383,2.0,test,166
cell-116,non_hdl,cgm_iglu,TabICL,-0.0141526772918521,-0.01022519394745669,-0.0039274833443954105,5.0,test,166
cell-116,non_hdl,cgm_iglu,TabDPT,-0.007755720891165829,-0.01022519394745669,0.0024694730562908607,4.0,test,166
cell-117,non_hdl,hpp_curated_panel,Ridge,-0.005599694904947272,-0.002843414645145259,-0.002756280259802013,3.0,test,100
cell-117,non_hdl,hpp_curated_panel,GBDT,-0.01407191829157628,-0.002843414645145259,-0.01122850364643102,5.0,test,100
cell-117,non_hdl,hpp_curated_panel,RealMLP,-0.04636904644116879,-0.002843414645145259,-0.043525631796023534,6.0,test,100
cell-117,non_hdl,hpp_curated_panel,TabSwift,-0.0003679085889143341,-0.002843414645145259,0.002475506056230925,2.0,test,100
cell-117,non_hdl,hpp_curated_panel,TabICL,0.006149763536586805,-0.002843414645145259,0.008993178181732064,1.0,test,100
cell-117,non_hdl,hpp_curated_panel,TabDPT,-0.012359586224348629,-0.002843414645145259,-0.00951617157920337,4.0,test,100
cell-118,non_hdl,hpp_curated_panel,Ridge,0.07470375547506358,0.03270323979924317,0.042000515675820416,6.0,test,497
cell-118,non_hdl,hpp_curated_panel,GBDT,0.11491514928503987,0.03270323979924317,0.08221190948579671,4.0,test,497
cell-118,non_hdl,hpp_curated_panel,RealMLP,0.1179036122918703,0.03270323979924317,0.08520037249262713,2.0,test,497
cell-118,non_hdl,hpp_curated_panel,TabSwift,0.11828050996063966,0.03270323979924317,0.08557727016139649,1.0,test,497
cell-118,non_hdl,hpp_curated_panel,TabICL,0.11420964846076143,0.03270323979924317,0.08150640866151826,5.0,test,497
cell-118,non_hdl,hpp_curated_panel,TabDPT,0.11617205745122516,0.03270323979924317,0.083468817651982,3.0,test,497
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,Ridge,0.01656945037684021,0.014604378554748942,0.001965071822091269,3.0,test,1297
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,GBDT,0.013269824832816024,0.014604378554748942,-0.0013345537219329184,6.0,test,1297
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,RealMLP,0.013822690127002435,0.014604378554748942,-0.0007816884277465075,5.0,test,1297
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,TabSwift,0.018028543621331772,0.014604378554748942,0.0034241650665828294,2.0,test,1297
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,TabICL,0.018661637234538175,0.014604378554748942,0.004057258679789233,1.0,test,1297
cell-119,orthostatic_sbp_drop_1min,hpp_curated_panel,TabDPT,0.015629402490441424,0.014604378554748942,0.0010250239356924817,4.0,test,1297
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,Ridge,0.014816893308630896,0.013816087049062675,0.001000806259568221,1.0,test,1203
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,GBDT,0.012641433610979469,0.013816087049062675,-0.0011746534380832063,2.0,test,1203
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,RealMLP,0.008475882004614355,0.013816087049062675,-0.005340205044448321,6.0,test,1203
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,TabSwift,0.010011001796915164,0.013816087049062675,-0.003805085252147511,4.0,test,1203
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,TabICL,0.009662729844046591,0.013816087049062675,-0.004153357205016084,5.0,test,1203
cell-120,orthostatic_sbp_drop_1min,hpp_curated_panel,TabDPT,0.011116609684323486,0.013816087049062675,-0.002699477364739189,3.0,test,1203
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,Ridge,0.009768160948051219,0.0031617391194143085,0.00660642182863691,5.0,test,239
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,GBDT,0.006598491991248068,0.0031617391194143085,0.003436752871833759,6.0,test,239
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,RealMLP,0.012383117218219941,0.0031617391194143085,0.009221378098805633,4.0,test,239
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,TabSwift,0.018682942563809424,0.0031617391194143085,0.015521203444395115,2.0,test,239
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,TabICL,0.02141122160276787,0.0031617391194143085,0.018249482483353563,1.0,test,239
cell-121,orthostatic_sbp_drop_1min,hpp_curated_panel,TabDPT,0.014305234879304352,0.0031617391194143085,0.011143495759890043,3.0,test,239
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,Ridge,0.006818263259284585,0.005317940089479167,0.0015003231698054176,5.0,test,329
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,GBDT,0.004374943969148393,0.005317940089479167,-0.0009429961203307746,6.0,test,329
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,RealMLP,0.010798988288358347,0.005317940089479167,0.005481048198879179,1.0,test,329
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,TabSwift,0.008793930005410178,0.005317940089479167,0.0034759899159310104,3.0,test,329
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,TabICL,0.007941654791964625,0.005317940089479167,0.002623714702485458,4.0,test,329
cell-122,orthostatic_sbp_drop_1min,hpp_curated_panel,TabDPT,0.010249597438842573,0.005317940089479167,0.004931657349363405,2.0,test,329
cell-123,pr_interval,hpp_curated_panel,Ridge,0.08789675277530118,0.08215216410764936,0.005744588667651818,4.0,test,1421
cell-123,pr_interval,hpp_curated_panel,GBDT,0.0807169904350662,0.08215216410764936,-0.0014351736725831676,6.0,test,1421
cell-123,pr_interval,hpp_curated_panel,RealMLP,0.08424724349664914,0.08215216410764936,0.0020950793889997765,5.0,test,1421
cell-123,pr_interval,hpp_curated_panel,TabSwift,0.0910539861879055,0.08215216410764936,0.008901822080256139,3.0,test,1421
cell-123,pr_interval,hpp_curated_panel,TabICL,0.09151754392933398,0.08215216410764936,0.009365379821684616,2.0,test,1421
cell-123,pr_interval,hpp_curated_panel,TabDPT,0.09251783055804375,0.08215216410764936,0.010365666450394384,1.0,test,1421
cell-124,pr_interval,hpp_curated_panel,Ridge,0.07697503629943225,0.06268775004734095,0.014287286252091302,3.0,test,853
cell-124,pr_interval,hpp_curated_panel,GBDT,0.0738955015422571,0.06268775004734095,0.011207751494916152,5.0,test,853
cell-124,pr_interval,hpp_curated_panel,RealMLP,0.07347123116619814,0.06268775004734095,0.010783481118857186,6.0,test,853
cell-124,pr_interval,hpp_curated_panel,TabSwift,0.08106715530970043,0.06268775004734095,0.018379405262359483,1.0,test,853
cell-124,pr_interval,hpp_curated_panel,TabICL,0.08083524481398086,0.06268775004734095,0.018147494766639904,2.0,test,853
cell-124,pr_interval,hpp_curated_panel,TabDPT,0.07679337213214876,0.06268775004734095,0.014105622084807812,4.0,test,853
cell-125,pr_interval,hpp_curated_panel,Ridge,0.12836830909551544,0.10722975113627076,0.021138557959244686,1.0,test,1407
cell-125,pr_interval,hpp_curated_panel,GBDT,0.11740694456928313,0.10722975113627076,0.010177193433012377,6.0,test,1407
cell-125,pr_interval,hpp_curated_panel,RealMLP,0.125444064829343,0.10722975113627076,0.018214313693072248,3.0,test,1407
cell-125,pr_interval,hpp_curated_panel,TabSwift,0.12539387495543497,0.10722975113627076,0.018164123819164213,4.0,test,1407
cell-125,pr_interval,hpp_curated_panel,TabICL,0.1275834470178212,0.10722975113627076,0.02035369588155045,2.0,test,1407
cell-125,pr_interval,hpp_curated_panel,TabDPT,0.12392329995932272,0.10722975113627076,0.016693548823051962,5.0,test,1407
cell-126,pr_interval,hpp_curated_panel,Ridge,0.055581874549288424,0.04571194733248096,0.009869927216807461,4.0,test,887
cell-126,pr_interval,hpp_curated_panel,GBDT,0.04940898959590223,0.04571194733248096,0.0036970422634212685,6.0,test,887
cell-126,pr_interval,hpp_curated_panel,RealMLP,0.05239647863140895,0.04571194733248096,0.006684531298927987,5.0,test,887
cell-126,pr_interval,hpp_curated_panel,TabSwift,0.059798280102648094,0.04571194733248096,0.014086332770167131,3.0,test,887
cell-126,pr_interval,hpp_curated_panel,TabICL,0.06207721593242865,0.04571194733248096,0.01636526859994769,1.0,test,887
cell-126,pr_interval,hpp_curated_panel,TabDPT,0.05984840159496796,0.04571194733248096,0.014136454262486997,2.0,test,887
cell-127,qrs_duration,hpp_curated_panel,Ridge,0.14589878203576645,0.1287568839750114,0.017141898060755056,2.0,test,860
cell-127,qrs_duration,hpp_curated_panel,GBDT,0.141672646680281,0.1287568839750114,0.012915762705269618,4.0,test,860
cell-127,qrs_duration,hpp_curated_panel,RealMLP,0.13647800915934993,0.1287568839750114,0.00772112518433854,6.0,test,860
cell-127,qrs_duration,hpp_curated_panel,TabSwift,0.1433833629986162,0.1287568839750114,0.01462647902360481,3.0,test,860
cell-127,qrs_duration,hpp_curated_panel,TabICL,0.138797201151049,0.1287568839750114,0.010040317176037594,5.0,test,860
cell-127,qrs_duration,hpp_curated_panel,TabDPT,0.14590066596324258,0.1287568839750114,0.017143781988231188,1.0,test,860
cell-128,qrs_duration,hpp_curated_panel,Ridge,0.14905404003425737,0.13363191190034773,0.01542212813390964,3.0,test,1417
cell-128,qrs_duration,hpp_curated_panel,GBDT,0.1507725058484254,0.13363191190034773,0.017140593948077654,1.0,test,1417
cell-128,qrs_duration,hpp_curated_panel,RealMLP,0.14826429029339405,0.13363191190034773,0.01463237839304632,4.0,test,1417
cell-128,qrs_duration,hpp_curated_panel,TabSwift,0.14794385266499077,0.13363191190034773,0.014311940764643039,5.0,test,1417
cell-128,qrs_duration,hpp_curated_panel,TabICL,0.145004713142038,0.13363191190034773,0.011372801241690267,6.0,test,1417
cell-128,qrs_duration,hpp_curated_panel,TabDPT,0.1500655732352827,0.13363191190034773,0.016433661334934957,2.0,test,1417
cell-129,qrs_duration,hpp_curated_panel,Ridge,0.1282418559529379,0.12590892142688426,0.002332934526053654,5.0,test,1432
cell-129,qrs_duration,hpp_curated_panel,GBDT,0.12980866861397522,0.12590892142688426,0.003899747187090963,3.0,test,1432
cell-129,qrs_duration,hpp_curated_panel,RealMLP,0.1251951141422074,0.12590892142688426,-0.0007138072846768484,6.0,test,1432
cell-129,qrs_duration,hpp_curated_panel,TabSwift,0.1297797059404241,0.12590892142688426,0.0038707845135398378,4.0,test,1432
cell-129,qrs_duration,hpp_curated_panel,TabICL,0.12985760726562257,0.12590892142688426,0.003948685838738308,2.0,test,1432
cell-129,qrs_duration,hpp_curated_panel,TabDPT,0.13166272471097196,0.12590892142688426,0.0057538032840877,1.0,test,1432
cell-130,qrs_duration,hpp_curated_panel,Ridge,0.14757667574534317,0.14772664910189215,-0.00014997335654898247,2.0,test,897
cell-130,qrs_duration,hpp_curated_panel,GBDT,0.14131570885286293,0.14772664910189215,-0.006410940249029218,6.0,test,897
cell-130,qrs_duration,hpp_curated_panel,RealMLP,0.14153905269953027,0.14772664910189215,-0.0061875964023618835,5.0,test,897
cell-130,qrs_duration,hpp_curated_panel,TabSwift,0.1465497192730143,0.14772664910189215,-0.0011769298288778485,4.0,test,897
cell-130,qrs_duration,hpp_curated_panel,TabICL,0.1491177145837943,0.14772664910189215,0.001391065481902154,1.0,test,897
cell-130,qrs_duration,hpp_curated_panel,TabDPT,0.1474749186698776,0.14772664910189215,-0.0002517304320145408,3.0,test,897
cell-131,qt_interval,hpp_curated_panel,Ridge,0.060480582518804615,0.022247828979859774,0.03823275353894484,5.0,test,1432
cell-131,qt_interval,hpp_curated_panel,GBDT,0.05321079325449429,0.022247828979859774,0.03096296427463452,6.0,test,1432
cell-131,qt_interval,hpp_curated_panel,RealMLP,0.06548266902463284,0.022247828979859774,0.04323484004477307,3.0,test,1432
cell-131,qt_interval,hpp_curated_panel,TabSwift,0.06426550501814943,0.022247828979859774,0.04201767603828965,4.0,test,1432
cell-131,qt_interval,hpp_curated_panel,TabICL,0.067741172566811,0.022247828979859774,0.04549334358695123,2.0,test,1432
cell-131,qt_interval,hpp_curated_panel,TabDPT,0.07039954783014046,0.022247828979859774,0.04815171885028069,1.0,test,1432
cell-132,qt_interval,hpp_curated_panel,Ridge,0.06363032367465793,0.038481204614156606,0.025149119060501324,5.0,test,897
cell-132,qt_interval,hpp_curated_panel,GBDT,0.056196423597882794,0.038481204614156606,0.01771521898372619,6.0,test,897
cell-132,qt_interval,hpp_curated_panel,RealMLP,0.06493710237326156,0.038481204614156606,0.02645589775910495,4.0,test,897
cell-132,qt_interval,hpp_curated_panel,TabSwift,0.06610203212487487,0.038481204614156606,0.02762082751071826,3.0,test,897
cell-132,qt_interval,hpp_curated_panel,TabICL,0.0666805886247972,0.038481204614156606,0.028199384010640594,2.0,test,897
cell-132,qt_interval,hpp_curated_panel,TabDPT,0.07184726654387896,0.038481204614156606,0.03336606192972236,1.0,test,897
cell-133,qt_interval,hpp_curated_panel,Ridge,0.31445844594790595,0.04322213581112255,0.2712363101367834,5.0,test,860
cell-133,qt_interval,hpp_curated_panel,GBDT,0.3131141311531117,0.04322213581112255,0.26989199534198915,6.0,test,860
cell-133,qt_interval,hpp_curated_panel,RealMLP,0.3192860738739375,0.04322213581112255,0.27606393806281493,4.0,test,860
cell-133,qt_interval,hpp_curated_panel,TabSwift,0.32393397108464295,0.04322213581112255,0.2807118352735204,1.0,test,860
cell-133,qt_interval,hpp_curated_panel,TabICL,0.3204596655845765,0.04322213581112255,0.27723752977345395,3.0,test,860
cell-133,qt_interval,hpp_curated_panel,TabDPT,0.32111830304268585,0.04322213581112255,0.2778961672315633,2.0,test,860
cell-134,qt_interval,hpp_curated_panel,Ridge,0.2959521965900084,0.02542912229787908,0.2705230742921293,6.0,test,1417
cell-134,qt_interval,hpp_curated_panel,GBDT,0.30585843842549354,0.02542912229787908,0.28042931612761446,5.0,test,1417
cell-134,qt_interval,hpp_curated_panel,RealMLP,0.3087713884189256,0.02542912229787908,0.2833422661210465,4.0,test,1417
cell-134,qt_interval,hpp_curated_panel,TabSwift,0.30968081000718184,0.02542912229787908,0.28425168770930276,3.0,test,1417
cell-134,qt_interval,hpp_curated_panel,TabICL,0.31330560869876767,0.02542912229787908,0.2878764864008886,1.0,test,1417
cell-134,qt_interval,hpp_curated_panel,TabDPT,0.3101280067109521,0.02542912229787908,0.284698884413073,2.0,test,1417
cell-135,qtc,hpp_curated_panel,Ridge,0.07384379118388795,0.06873411543545715,0.0051096757484307975,6.0,test,897
cell-135,qtc,hpp_curated_panel,GBDT,0.0802602393045515,0.06873411543545715,0.011526123869094351,3.0,test,897
cell-135,qtc,hpp_curated_panel,RealMLP,0.07956619053634939,0.06873411543545715,0.010832075100892236,4.0,test,897
cell-135,qtc,hpp_curated_panel,TabSwift,0.07672179822629888,0.06873411543545715,0.007987682790841721,5.0,test,897
cell-135,qtc,hpp_curated_panel,TabICL,0.08199479872984217,0.06873411543545715,0.013260683294385012,2.0,test,897
cell-135,qtc,hpp_curated_panel,TabDPT,0.08227148113350669,0.06873411543545715,0.01353736569804953,1.0,test,897
cell-136,qtc,hpp_curated_panel,Ridge,0.11748495841545181,0.08323734440824815,0.034247614007203664,5.0,test,1417
cell-136,qtc,hpp_curated_panel,GBDT,0.11689028423886472,0.08323734440824815,0.03365293983061657,6.0,test,1417
cell-136,qtc,hpp_curated_panel,RealMLP,0.1193841202338698,0.08323734440824815,0.036146775825621646,3.0,test,1417
cell-136,qtc,hpp_curated_panel,TabSwift,0.11922791109540176,0.08323734440824815,0.03599056668715361,4.0,test,1417
cell-136,qtc,hpp_curated_panel,TabICL,0.12251588188242513,0.08323734440824815,0.03927853747417698,1.0,test,1417
cell-136,qtc,hpp_curated_panel,TabDPT,0.1196036256413816,0.08323734440824815,0.03636628123313346,2.0,test,1417
cell-137,qtc,hpp_curated_panel,Ridge,0.1055174095699708,0.07974401106850648,0.025773398501464317,4.0,test,1432
cell-137,qtc,hpp_curated_panel,GBDT,0.09194598160480028,0.07974401106850648,0.012201970536293794,5.0,test,1432
cell-137,qtc,hpp_curated_panel,RealMLP,0.08773646887280939,0.07974401106850648,0.00799245780430291,6.0,test,1432
cell-137,qtc,hpp_curated_panel,TabSwift,0.10813456589326842,0.07974401106850648,0.028390554824761938,2.0,test,1432
cell-137,qtc,hpp_curated_panel,TabICL,0.10591408462653673,0.07974401106850648,0.02617007355803025,3.0,test,1432
cell-137,qtc,hpp_curated_panel,TabDPT,0.10826249590870651,0.07974401106850648,0.02851848484020003,1.0,test,1432
cell-138,qtc,hpp_curated_panel,Ridge,0.09411904552520267,0.07530598386335918,0.01881306166184349,4.0,test,860
cell-138,qtc,hpp_curated_panel,GBDT,0.08876498377144071,0.07530598386335918,0.013458999908081526,6.0,test,860
cell-138,qtc,hpp_curated_panel,RealMLP,0.09061655946828606,0.07530598386335918,0.01531057560492688,5.0,test,860
cell-138,qtc,hpp_curated_panel,TabSwift,0.09797005074447473,0.07530598386335918,0.022664066881115552,1.0,test,860
cell-138,qtc,hpp_curated_panel,TabICL,0.09548198293062315,0.07530598386335918,0.020175999067263972,3.0,test,860
cell-138,qtc,hpp_curated_panel,TabDPT,0.09647103859683948,0.07530598386335918,0.021165054733480293,2.0,test,860
cell-139,resting_hr,hpp_curated_panel,Ridge,0.1272756305719639,0.06922363888106242,0.05805199169090147,5.0,test,1434
cell-139,resting_hr,hpp_curated_panel,GBDT,0.10830123211618159,0.06922363888106242,0.03907759323511917,6.0,test,1434
cell-139,resting_hr,hpp_curated_panel,RealMLP,0.13510904768432253,0.06922363888106242,0.0658854088032601,4.0,test,1434
cell-139,resting_hr,hpp_curated_panel,TabSwift,0.14220503383812266,0.06922363888106242,0.07298139495706024,1.0,test,1434
cell-139,resting_hr,hpp_curated_panel,TabICL,0.1386904316839045,0.06922363888106242,0.06946679280284207,3.0,test,1434
cell-139,resting_hr,hpp_curated_panel,TabDPT,0.14211953785159837,0.06922363888106242,0.07289589897053594,2.0,test,1434
cell-140,resting_hr,hpp_curated_panel,Ridge,0.4536692950486827,0.06938715542479756,0.38428213962388513,5.0,test,1419
cell-140,resting_hr,hpp_curated_panel,GBDT,0.45087629628432213,0.06938715542479756,0.38148914085952457,6.0,test,1419
cell-140,resting_hr,hpp_curated_panel,RealMLP,0.45712215818521507,0.06938715542479756,0.3877350027604175,3.0,test,1419
cell-140,resting_hr,hpp_curated_panel,TabSwift,0.45798262564108205,0.06938715542479756,0.3885954702162845,2.0,test,1419
cell-140,resting_hr,hpp_curated_panel,TabICL,0.4565992139776338,0.06938715542479756,0.38721205855283625,4.0,test,1419
cell-140,resting_hr,hpp_curated_panel,TabDPT,0.4589920571334438,0.06938715542479756,0.38960490170864626,1.0,test,1419
cell-141,sbp,hpp_curated_panel,Ridge,0.2548344271982964,0.2386223332355777,0.01621209396271872,4.0,test,1425
cell-141,sbp,hpp_curated_panel,GBDT,0.24844831463277472,0.2386223332355777,0.009825981397197037,6.0,test,1425
cell-141,sbp,hpp_curated_panel,RealMLP,0.25271695545724226,0.2386223332355777,0.014094622221664577,5.0,test,1425
cell-141,sbp,hpp_curated_panel,TabSwift,0.2608693929763706,0.2386223332355777,0.022247059740792885,3.0,test,1425
cell-141,sbp,hpp_curated_panel,TabICL,0.262668133303642,0.2386223332355777,0.024045800068064338,1.0,test,1425
cell-141,sbp,hpp_curated_panel,TabDPT,0.2611993313777867,0.2386223332355777,0.022576998142209037,2.0,test,1425
cell-142,sbp,fundus_automorph_features,Ridge,0.37373126419910074,0.2892641617705852,0.08446710242851552,4.0,test,1192
cell-142,sbp,fundus_automorph_features,GBDT,0.3648934517266297,0.2892641617705852,0.07562928995604445,6.0,test,1192
cell-142,sbp,fundus_automorph_features,RealMLP,0.37894435076193667,0.2892641617705852,0.08968018899135144,2.0,test,1192
cell-142,sbp,fundus_automorph_features,TabSwift,0.37237487083590104,0.2892641617705852,0.08311070906531581,5.0,test,1192
